ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.raider	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.updateassist
2018-05-12 18:27:00	3590433799317661073	0.00000	13.36418	6.74047	8.29268	10.51798	11.85043	13.57064	58.56764	42.56095	17.43816	60.97801
2018-05-12 18:28:00	359043379931766411	1.00000	7.08926	14.16748	15.34676	12.06027	6.44534	84.00840	25.04257	26.14373	83.97332	69.46725
2018-05-12 18:29:00	8630330696303482121	1.00000	9.94063	11.82160	11.09162	13.58676	13.20115	31.03377	8.74501	87.96834	96.46740	14.17094
2018-05-12 18:30:00	359043379931766833	0.00000	14.01592	6.86034	9.34431	10.64952	7.08517	3.97019	19.79188	47.57528	59.85674	91.45287
2018-05-12 18:31:00	8630330696303482329	1.00000	12.27174	9.46282	8.07614	12.99641	12.43852	21.07351	83.35075	25.60367	62.65440	69.87028
2018-05-12 18:32:00	863033069630348529	0.00000	7.34290	6.73562	6.91138	13.58656	9.24217	80.43365	17.16386	33.08113	33.03387	49.02766
2018-05-12 18:33:00	3590433799317662162	1.00000	9.82163	12.81164	13.98633	12.55139	7.84552	40.58119	27.60019	72.29245	76.70236	61.37372
2018-05-12 18:34:00	863033069630348800	0.00000	8.54411	10.35317	11.69526	13.59977	8.54145	26.76369	77.75655	96.74927	15.57073	74.76047
2018-05-12 18:35:00	8630330696303482097	1.00000	9.69984	11.99376	11.67953	15.32975	14.41988	38.55841	77.16636	65.73197	72.29698	33.81285
2018-05-12 18:36:00	8630330696303482444	1.00000	9.86269	10.08662	10.52361	10.75112	7.69839	6.17125	49.50451	13.56420	63.51016	6.30428
2018-05-12 18:37:00	863033069630348123	0.00000	13.30385	5.84443	10.85798	10.15465	13.33028	7.31318	87.74030	66.23230	37.83174	10.81159
2018-05-12 18:38:00	3590433799317661974	1.00000	6.88995	13.29747	11.93110	12.74669	8.31840	62.23009	47.47489	30.67270	80.61909	56.17537
2018-05-12 18:39:00	3590433799317661594	1.00000	10.22732	12.81191	8.58457	13.89655	15.58385	61.60627	87.58019	69.18290	35.43221	38.73010
2018-05-12 18:40:00	359043379931766494	1.00000	7.55317	10.76708	10.17228	12.40652	7.68450	82.22204	81.64382	56.42613	57.47863	55.72665
2018-05-12 18:41:00	8630330696303481362	1.00000	9.44120	9.85212	12.01372	10.21420	9.19810	36.26385	73.91320	12.62493	18.93572	27.43893
2018-05-12 18:42:00	8630330696303482444	1.00000	13.70095	10.96581	8.21762	16.13769	11.97882	22.91057	98.78018	7.56168	78.70347	94.68942
2018-05-12 18:43:00	863033069630348537	0.00000	10.09338	7.09746	8.72334	9.34315	8.14337	38.81441	61.30094	3.59337	8.45752	41.61768
2018-05-12 18:44:00	359043379931766213	1.00000	13.69236	15.78110	6.05815	14.07300	11.04121	40.08450	33.92152	92.28568	29.81662	96.25546
2018-05-12 18:45:00	863033069630348834	1.00000	7.13095	13.24767	15.17380	12.76501	8.32089	7.09333	33.64145	3.86330	25.79043	29.94391
2018-05-12 18:46:00	8630330696303481784	1.00000	13.79338	15.24383	9.97409	13.05481	10.77613	78.52937	54.59482	79.02330	99.22232	22.48913
2018-05-12 18:47:00	3590433799317662188	1.00000	6.66773	12.64600	14.05168	11.78860	10.24474	32.83816	70.80085	72.06298	65.58872	35.06040
2018-05-12 18:48:00	8630330696303481925	1.00000	15.78771	15.36727	9.17728	9.95827	10.63599	89.07095	35.25126	31.32319	73.04221	21.99636
2018-05-12 18:49:00	3590433799317661206	1.00000	10.37790	12.77428	13.49895	12.86271	8.20248	8.53488	0.42049	28.27007	50.87802	59.30756
2018-05-12 18:50:00	3590433799317661552	1.00000	11.70455	15.01546	9.79732	13.73082	11.76595	1.31518	75.00026	0.00000	65.48108	34.47272
2018-05-12 18:51:00	3590433799317662055	0.00000	11.07738	12.98256	8.54213	10.01764	9.13519	30.37998	25.02671	42.53077	16.07237	8.50274
2018-05-12 18:52:00	863033069630348255	0.00000	11.99727	10.07487	9.04844	10.28734	9.09437	25.15367	39.18628	58.10203	85.33160	90.58728
2018-05-12 18:53:00	8630330696303481370	1.00000	10.04447	9.97148	10.97302	13.09639	17.07007	73.72884	23.92794	22.66919	37.84256	37.02050
2018-05-12 18:54:00	8630330696303481222	0.00000	9.40547	7.93173	8.81191	11.51596	9.90790	61.34283	12.84814	38.50307	41.90015	6.78096
2018-05-12 18:55:00	8630330696303481909	1.00000	9.09508	19.03048	12.95573	16.79831	10.46135	11.76998	89.18405	73.79914	93.09159	31.97796
2018-05-12 18:56:00	8630330696303481024	1.00000	11.01005	14.56785	11.70409	12.59674	12.20545	9.43368	72.46830	59.69549	50.88069	8.17651
2018-05-12 18:57:00	863033069630348594	1.00000	10.79718	10.93298	14.46578	12.51398	11.60286	55.87944	65.82846	36.95680	70.49496	51.73000
2018-05-12 18:58:00	8630330696303481669	0.00000	12.10969	9.38387	9.00799	9.52562	6.42753	47.03146	51.89903	75.47988	11.62483	86.02839
2018-05-12 18:59:00	3590433799317661933	1.00000	13.98686	13.72789	5.98822	10.89115	11.46499	89.14248	25.90568	63.56496	80.63968	9.84242
2018-05-12 19:00:00	8630330696303481784	1.00000	17.13854	12.24713	4.41421	9.09484	11.34966	31.29479	57.10753	4.40463	89.54448	64.61386
2018-05-12 19:01:00	8630330696303481198	0.00000	8.93949	9.58538	7.39214	8.54223	9.62645	84.33621	38.40736	38.19158	21.07867	88.34630
2018-05-12 19:02:00	3590433799317661420	0.00000	11.99967	12.43157	11.54515	14.55185	10.78736	30.80260	85.93735	19.40830	22.15080	59.25327
2018-05-12 19:03:00	8630330696303481495	1.00000	9.26272	10.64517	10.20947	12.70925	8.42337	42.18010	92.89748	81.25763	52.78027	91.37805
2018-05-12 19:04:00	8630330696303481677	1.00000	7.85234	14.15245	13.63174	13.02547	9.85164	87.59620	1.85498	88.79647	74.66123	96.81737
2018-05-12 19:05:00	8630330696303482063	1.00000	8.33592	13.16652	13.10594	11.48867	7.68955	20.70863	20.20320	98.40004	51.81793	34.98826
2018-05-12 19:06:00	8630330696303481149	0.00000	12.73369	13.99335	9.11309	13.84014	12.22442	21.60700	14.24731	82.90213	10.86746	45.83117
2018-05-12 19:07:00	359043379931766098	0.00000	11.81412	6.22771	10.56823	10.44850	9.87160	79.37538	1.65798	47.02147	20.33760	4.96897
2018-05-12 19:08:00	359043379931766320	0.00000	10.75858	13.89033	11.30070	14.36591	7.49413	62.87000	53.92893	94.76027	6.45907	34.28564
2018-05-12 19:09:00	8630330696303482196	0.00000	14.34850	11.22371	11.04442	8.68622	8.59300	8.89735	68.78821	30.76494	34.81360	30.29130
2018-05-12 19:10:00	8630330696303481693	0.00000	5.69636	4.71013	9.06662	11.45091	10.10585	91.84396	41.40997	9.10231	13.39045	62.65436
2018-05-12 19:11:00	3590433799317662113	1.00000	15.45957	13.34691	0.02237	9.90323	11.55905	85.06359	19.00725	30.98980	93.20824	81.59405
2018-05-12 19:12:00	863033069630348313	0.00000	11.28132	8.73573	4.48915	13.75708	9.00443	8.17105	75.58252	55.87919	89.29175	0.45617
2018-05-12 19:13:00	359043379931766585	1.00000	12.16421	13.57204	7.61224	13.52797	14.73250	51.45778	22.36192	1.39694	40.85604	62.40776
2018-05-12 19:14:00	8630330696303482154	1.00000	7.38283	12.27830	13.42078	10.47663	4.91600	1.01771	13.34443	16.34803	58.67496	22.99907
2018-05-12 19:15:00	3590433799317661412	1.00000	12.04733	12.29544	10.45028	12.17615	14.56142	32.39868	30.75426	25.44689	13.86118	58.48324
2018-05-12 19:16:00	863033069630348552	1.00000	10.78833	10.85045	9.92778	12.75817	11.49340	79.20790	59.59466	11.78849	7.64970	5.16101
2018-05-12 19:17:00	8630330696303481065	0.00000	9.78615	7.06631	7.88139	7.94586	8.90131	68.13223	70.85251	20.93651	28.31610	80.74354
2018-05-12 19:18:00	8630330696303481248	1.00000	13.41815	11.06460	7.32552	13.16981	10.95591	17.43139	72.92150	14.14603	67.82100	78.16071
2018-05-12 19:19:00	3590433799317662147	1.00000	9.68806	14.34299	12.29865	12.23455	8.39905	58.13225	40.71891	56.62587	98.18022	36.98524
2018-05-12 19:20:00	359043379931766585	1.00000	6.18973	13.23734	14.40860	11.39256	7.39176	66.59225	38.95613	39.62924	65.28943	35.62132
2018-05-12 19:21:00	3590433799317662055	1.00000	6.57602	10.79244	5.79956	16.20914	8.53171	23.02774	18.47940	7.01701	33.86824	94.55828
2018-05-12 19:22:00	863033069630348230	0.00000	12.57727	12.93596	11.50771	12.08344	7.22999	59.00061	77.13833	6.59355	62.29853	84.63788
2018-05-12 19:23:00	3590433799317662204	1.00000	6.83800	10.38755	9.47774	6.55037	11.04697	5.09397	37.03220	98.38617	57.80770	54.15090
2018-05-12 19:24:00	3590433799317661537	1.00000	11.81438	12.96430	9.51789	14.67311	10.46106	83.82338	92.37269	95.94557	82.61054	73.56286
2018-05-12 19:25:00	3590433799317662097	1.00000	13.35302	11.20738	8.17140	10.92724	11.33167	9.80756	28.83157	34.98707	66.05119	98.32350
2018-05-12 19:26:00	359043379931766114	1.00000	10.77164	10.73084	8.99912	12.09046	11.96035	98.22325	7.66921	52.94806	59.02477	46.85740
2018-05-12 19:27:00	8630330696303481792	1.00000	13.07908	13.96912	7.94921	11.95673	10.23822	92.73005	48.07327	75.09417	31.90143	39.22455
2018-05-12 19:28:00	863033069630348941	1.00000	5.91459	14.47629	14.96804	11.19926	7.64908	50.26958	67.25379	99.07707	10.33555	38.81885
2018-05-12 19:29:00	863033069630348735	0.00000	12.55999	10.54755	9.97090	11.83385	9.64110	25.89487	33.89445	77.29359	26.38046	8.02855
2018-05-12 19:30:00	8630330696303482436	1.00000	5.63273	16.25377	14.33755	13.39204	9.69342	20.02483	90.28417	6.98900	84.03824	61.07465
2018-05-12 19:31:00	359043379931766908	1.00000	8.18469	11.07994	12.54668	11.38219	7.31493	66.05721	31.59299	48.45834	28.91065	56.11467
2018-05-12 19:32:00	8630330696303482402	1.00000	9.72940	8.56967	12.15404	11.77146	10.21410	82.40826	89.52902	20.24740	20.85603	62.75574
2018-05-12 19:33:00	8630330696303482162	1.00000	15.06084	14.22458	5.62899	9.29830	10.07455	0.37944	65.18856	37.01284	69.76988	46.01729
2018-05-12 19:34:00	359043379931766825	0.00000	9.29315	7.25574	8.30517	7.58963	16.02658	59.56562	8.96162	30.27926	82.51496	8.39974
2018-05-12 19:35:00	863033069630348123	1.00000	12.68223	11.63442	9.46069	13.03152	9.14580	69.79800	84.96500	91.62490	62.92021	63.23865
2018-05-12 19:36:00	3590433799317662139	1.00000	12.88138	14.11911	6.84381	9.36305	13.29051	17.84769	47.10759	0.19241	90.20929	19.41783
2018-05-12 19:37:00	8630330696303482204	0.00000	6.01906	6.39252	7.53778	9.99945	10.75719	31.05056	50.93166	21.88903	86.94055	44.44858
2018-05-12 19:38:00	863033069630348966	1.00000	13.39095	12.78446	9.49945	10.33431	14.24769	93.91236	25.03437	2.51703	71.31785	11.06249
2018-05-12 19:39:00	8630330696303482436	1.00000	9.09382	10.43815	10.46143	10.34600	7.28522	76.38681	56.30901	42.76526	62.67383	86.70899
2018-05-12 19:40:00	359043379931766452	1.00000	12.79639	14.88644	7.06715	11.48962	13.38844	15.70211	78.06625	43.72040	56.58330	63.52124
2018-05-12 19:41:00	359043379931766676	1.00000	10.86289	14.06460	12.86214	14.07135	9.88889	84.28621	32.03271	39.47518	74.27950	69.90069
2018-05-12 19:42:00	8630330696303482147	1.00000	16.02574	14.86533	6.35434	9.68932	9.44450	41.44232	80.78702	68.33376	51.63267	36.48285
2018-05-12 19:43:00	8630330696303482469	1.00000	7.26306	12.04391	12.73602	10.99222	8.51315	4.23860	50.58189	7.10583	19.89880	27.65663
2018-05-12 19:44:00	3590433799317661099	1.00000	7.90153	11.08397	11.92500	11.23277	6.29204	86.02901	56.15356	95.62624	70.82140	1.85516
2018-05-12 19:45:00	8630330696303481933	0.00000	11.87041	7.08842	7.13510	7.86333	12.01163	75.29593	67.05986	95.94434	22.13251	63.60292
2018-05-12 19:46:00	359043379931766791	1.00000	9.73607	12.21971	12.16167	12.26827	6.58563	14.48936	21.26594	73.18950	89.52511	89.85625
2018-05-12 19:47:00	3590433799317661560	0.00000	10.93410	9.71380	8.26674	6.86101	10.79129	39.26230	86.91546	12.60218	25.24213	43.44185
2018-05-12 19:48:00	863033069630348701	0.00000	11.19060	7.26817	12.60414	8.71367	6.73321	55.39539	79.27144	62.56197	30.77386	78.61025
2018-05-12 19:49:00	3590433799317661156	0.00000	9.43625	9.94986	13.13852	13.48308	4.00795	39.33041	94.67919	47.60281	86.10515	5.57092
2018-05-12 19:50:00	8630330696303482303	1.00000	10.52976	9.89906	9.69286	11.68084	10.92987	83.82123	34.37111	32.33934	4.96748	64.12600
2018-05-12 19:51:00	3590433799317661693	1.00000	10.22398	9.19714	11.56288	12.73381	13.26551	2.98589	88.80648	38.75782	31.06780	5.37410
2018-05-12 19:52:00	8630330696303481982	1.00000	8.11309	10.54067	11.27441	12.96819	7.71134	82.06885	1.52024	93.85471	20.53351	85.21187
2018-05-12 19:53:00	359043379931766379	1.00000	9.50984	6.88477	10.61101	9.62356	9.86930	28.79816	78.12872	66.12495	96.02099	85.55470
2018-05-12 19:54:00	8630330696303482022	1.00000	10.71547	10.76772	10.64561	12.25053	10.34887	89.62917	56.71232	61.68835	96.03960	4.16780
2018-05-12 19:55:00	3590433799317662063	0.00000	12.70173	6.01770	7.77698	10.14270	8.94026	14.39997	97.63584	29.70529	59.19587	56.55740
2018-05-12 19:56:00	8630330696303481420	0.00000	13.62733	12.90328	9.37542	9.45934	7.37497	96.13611	89.23841	35.24535	74.90111	64.38425
2018-05-12 19:57:00	863033069630348768	1.00000	10.43639	11.92464	9.03711	13.46029	13.96224	19.88577	37.16711	59.07836	28.78978	69.25191
2018-05-12 19:58:00	863033069630348396	1.00000	10.13164	9.31998	8.67166	11.93736	8.18695	80.21513	81.41661	12.82318	36.53982	7.90460
2018-05-12 19:59:00	863033069630348636	1.00000	9.52330	13.67028	12.88667	14.41767	11.54448	55.22716	5.20742	5.91274	54.80860	7.53055
2018-05-12 20:00:00	8630330696303482477	1.00000	9.84437	11.13793	11.34473	10.65276	5.77785	39.37530	95.58454	35.41890	39.56040	5.57296
2018-05-12 20:01:00	359043379931766627	1.00000	13.35303	13.56176	6.64511	9.82115	10.98360	77.07172	46.34808	33.87190	86.37197	24.25836
2018-05-12 20:02:00	863033069630348933	1.00000	9.05769	12.98064	11.05829	13.09666	8.04774	22.20416	48.04150	24.65117	93.26071	82.86857
2018-05-12 20:03:00	3590433799317661032	1.00000	7.46470	12.95175	10.78498	12.91330	7.50399	59.95656	58.10365	25.29115	93.13567	97.65153
2018-05-12 20:04:00	359043379931766528	1.00000	15.61862	15.39852	7.78874	10.31525	9.28725	55.29533	71.48134	91.13238	87.99172	89.02066
2018-05-12 20:05:00	359043379931766254	1.00000	9.86842	11.63173	8.07745	16.12753	16.29283	42.99953	36.39097	44.81953	42.22988	28.56115
2018-05-12 20:06:00	863033069630348016	1.00000	9.60339	11.31937	8.71167	10.69049	16.00102	62.54043	93.08471	12.67279	66.59129	33.26581
2018-05-12 20:07:00	3590433799317661909	1.00000	11.75356	13.34858	9.72494	10.47090	14.25072	81.62584	7.73468	91.46803	19.42309	14.97446
2018-05-12 20:08:00	8630330696303481081	1.00000	10.62218	15.04256	11.93526	17.04992	12.73994	78.31537	13.59956	86.34270	9.94170	22.97258
2018-05-12 20:09:00	359043379931766874	0.00000	13.17380	5.55809	7.24896	8.44094	11.98647	42.50912	83.78092	82.98293	91.32600	66.97938
2018-05-12 20:10:00	3590433799317662311	1.00000	8.52802	10.31530	12.35014	11.60850	9.82771	24.13191	74.62592	34.21750	41.06596	28.30530
2018-05-12 20:11:00	8630330696303481800	0.00000	9.32529	9.78459	12.99432	13.00040	8.15762	74.12027	42.61806	90.28902	81.58704	10.68350
2018-05-12 20:12:00	3590433799317661040	1.00000	9.04305	15.62417	11.87438	15.22927	8.10350	55.84944	32.04352	68.17769	30.90600	85.12292
2018-05-12 20:13:00	863033069630348958	1.00000	11.30424	11.86929	10.82757	14.28534	11.99373	77.35158	90.17417	86.69669	28.75570	14.96467
2018-05-12 20:14:00	8630330696303481941	0.00000	10.60911	8.67932	9.98967	10.23191	8.20605	45.63517	5.54412	30.51858	71.17685	53.83046
2018-05-12 20:15:00	3590433799317661909	1.00000	10.08717	11.01107	7.68746	13.46460	8.98126	83.76334	91.67426	39.44904	41.28321	86.40091
2018-05-12 20:16:00	359043379931766478	0.00000	13.84317	8.05089	9.22313	7.91667	6.16602	41.48379	76.47079	0.13568	34.83034	1.64201
2018-05-12 20:17:00	8630330696303481503	1.00000	9.06002	11.48169	10.59435	12.11247	9.56026	40.66863	93.69855	39.05545	79.80007	90.63939
2018-05-12 20:18:00	8630330696303482154	1.00000	7.45570	9.35335	13.49575	17.83533	15.58428	28.35115	13.07411	73.43068	65.91194	52.01683
2018-05-12 20:19:00	8630330696303482303	1.00000	7.64128	10.03678	12.22241	13.31170	9.58947	56.83673	66.32178	78.46310	43.18100	16.66302
2018-05-12 20:20:00	359043379931766841	1.00000	12.45687	11.57752	13.40782	14.22908	12.34772	19.04600	24.47988	50.02868	95.60986	8.07059
2018-05-12 20:21:00	863033069630348107	0.00000	13.28000	6.98767	7.47725	5.98342	14.20124	26.87740	73.33380	40.28868	94.39217	94.70375
2018-05-12 20:22:00	359043379931766866	1.00000	12.87260	12.90473	9.33486	10.70386	10.62276	31.14064	73.50208	90.52517	92.86825	66.40105
2018-05-12 20:23:00	863033069630348636	1.00000	7.52130	13.65835	12.37985	13.53433	7.67179	26.72198	65.06500	52.82181	91.04065	72.88232
2018-05-12 20:24:00	3590433799317662212	0.00000	13.64435	8.23387	11.17808	7.99836	9.02969	40.13059	69.23735	42.78432	54.00083	19.49212
2018-05-12 20:25:00	359043379931766320	1.00000	12.53283	10.27331	10.17243	10.18661	13.98958	46.47775	62.89578	79.33339	9.15769	2.03214
2018-05-12 20:26:00	3590433799317661917	1.00000	6.90590	14.90510	12.82920	14.08233	9.30835	9.60350	58.66084	24.53021	47.23406	95.74423
2018-05-12 20:27:00	8630330696303481321	1.00000	11.96260	11.27112	8.42304	12.91508	9.43606	39.55986	38.70084	50.55033	62.18700	86.86577
2018-05-12 20:28:00	8630330696303482212	1.00000	12.83182	11.99287	9.37533	13.61442	12.45978	69.06887	62.99326	36.80933	56.18808	85.54768
2018-05-12 20:29:00	3590433799317662360	1.00000	11.36717	11.31002	8.03683	13.22654	13.67386	28.35916	0.15343	2.70051	74.23812	66.16607
2018-05-12 20:30:00	863033069630348966	0.00000	10.33362	8.49197	8.05939	8.42448	10.18797	50.26876	94.81598	58.92814	98.67946	97.27363
2018-05-12 20:31:00	359043379931766049	0.00000	7.85802	7.15030	9.80095	11.75227	9.94875	69.55078	35.23416	73.34379	23.68425	60.41870
2018-05-12 20:32:00	3590433799317661677	1.00000	11.42373	9.53885	12.27464	13.72094	11.86862	14.83205	99.10383	96.18093	82.07691	52.97773
2018-05-12 20:33:00	863033069630348941	1.00000	11.96590	14.90604	7.95033	15.41413	11.01060	50.24068	68.14645	44.46734	30.62544	23.43248
2018-05-12 20:34:00	359043379931766858	0.00000	11.81377	9.63805	7.17463	10.65491	10.42386	18.32744	83.15750	7.73656	89.72498	97.01989
2018-05-12 20:35:00	8630330696303482121	1.00000	15.44515	12.31983	5.99758	10.51481	10.61458	1.95316	83.93426	81.16730	63.26841	78.16496
2018-05-12 20:36:00	359043379931766825	0.00000	16.39308	8.74319	6.97657	8.85884	8.32305	67.66930	41.78514	68.35584	85.41516	68.06496
2018-05-12 20:37:00	8630330696303482311	0.00000	9.85794	8.94276	10.40511	13.30861	7.24083	29.87526	92.60605	24.12099	49.15507	73.11956
2018-05-12 20:38:00	8630330696303482493	1.00000	9.94928	10.83852	10.02918	15.31299	13.04856	83.25947	75.09841	11.68380	1.78542	12.12286
2018-05-12 20:39:00	8630330696303481735	1.00000	13.58343	11.15933	10.13719	8.10553	15.19718	2.37115	94.96168	69.43129	33.96093	49.72534
2018-05-12 20:40:00	8630330696303481230	0.00000	14.32678	10.25129	11.75157	7.56727	7.57071	48.90701	70.63220	31.15017	33.70552	57.01406
2018-05-12 20:41:00	3590433799317661362	1.00000	12.91443	10.68526	12.92352	14.72087	11.37651	71.88169	84.07066	99.14529	81.24472	60.14281
2018-05-12 20:42:00	359043379931766593	0.00000	6.51115	7.35835	9.24266	12.41917	10.58020	17.47806	88.17949	6.79659	43.58497	19.42353
2018-05-12 20:43:00	3590433799317661511	1.00000	11.60131	14.29828	6.87874	12.49780	13.06415	55.96484	32.63802	79.00977	18.83926	40.93002
2018-05-12 20:44:00	3590433799317661263	1.00000	5.82907	14.87282	14.51953	12.32934	4.02018	94.40492	7.05070	83.88947	52.27774	20.03843
2018-05-12 20:45:00	8630330696303481354	0.00000	8.19114	11.81322	7.83862	13.93841	8.57404	92.60682	80.97819	18.06288	57.84869	10.08653
2018-05-12 20:46:00	8630330696303481420	1.00000	12.29646	14.40614	11.32965	13.15657	10.97600	11.11316	11.32356	11.08777	64.71709	83.89951
2018-05-12 20:47:00	359043379931766288	0.00000	5.83429	2.36857	4.81287	11.96322	10.84049	14.29308	81.30387	19.51794	3.63448	5.52653
2018-05-12 20:48:00	3590433799317661586	1.00000	9.12952	12.04539	11.57476	11.87147	11.14942	69.00178	13.54040	65.47441	39.94595	10.91693
2018-05-12 20:49:00	3590433799317662402	0.00000	8.82604	9.74395	6.91651	12.02491	10.37138	81.27949	58.61019	56.51061	64.02088	83.84110
2018-05-12 20:50:00	8630330696303481156	0.00000	10.24582	12.06965	10.82522	10.14784	4.24033	35.64958	69.29569	89.84701	59.81612	74.55277
2018-05-12 20:51:00	3590433799317661388	1.00000	7.50433	14.05089	13.34225	10.51538	7.81291	95.27419	2.25734	87.52783	47.18297	29.03058
2018-05-12 20:52:00	3590433799317661008	1.00000	10.21836	11.13627	14.08979	11.93706	11.60248	54.53138	4.69545	5.45252	5.41895	98.55184
2018-05-12 20:53:00	8630330696303481545	0.00000	8.69620	10.24777	10.36338	14.01485	10.44265	51.19320	40.97684	43.76403	30.18416	87.97334
2018-05-12 20:54:00	8630330696303482428	1.00000	9.50198	13.02281	12.93157	13.02300	10.16130	16.75565	18.84214	4.47483	25.18826	55.56108
2018-05-12 20:55:00	3590433799317661024	1.00000	10.08340	9.55303	10.64654	11.82091	4.16851	92.19305	39.72487	7.87622	89.00750	5.84488
2018-05-12 20:56:00	359043379931766593	1.00000	6.76997	14.09562	13.18191	12.69465	7.73761	95.86040	77.12373	33.45414	99.93890	45.63124
2018-05-12 20:57:00	8630330696303482410	0.00000	13.40703	13.24393	4.14499	11.19407	11.51962	67.91417	22.88840	48.05942	16.71185	96.14179
2018-05-12 20:58:00	8630330696303481065	0.00000	10.15042	9.59615	10.41885	9.32005	5.88347	1.51240	48.86633	35.95532	69.74790	66.32063
2018-05-12 20:59:00	359043379931766049	1.00000	10.52991	10.96712	7.76190	10.62019	11.29665	96.42284	87.02043	50.05894	28.24016	33.87385
2018-05-12 21:00:00	863033069630348859	1.00000	10.53623	9.96151	10.22830	16.32788	13.85295	30.59212	40.31247	27.53206	72.67966	20.74013
2018-05-12 21:01:00	863033069630348024	1.00000	7.14665	13.99919	12.85576	10.38521	8.41303	2.34025	13.27329	55.99819	33.47088	92.05515
2018-05-12 21:02:00	359043379931766809	1.00000	14.66054	14.43502	8.99735	10.92874	12.70173	29.01816	57.24818	25.10868	16.67194	9.31919
2018-05-12 21:03:00	3590433799317661560	0.00000	10.70225	8.92882	12.43499	10.86927	6.31075	98.25943	55.15162	75.63885	12.48323	32.84859
2018-05-12 21:04:00	359043379931766080	0.00000	12.17829	9.89950	4.43706	14.21840	8.09203	54.55465	34.82606	98.60112	97.03999	7.77545
2018-05-12 21:05:00	8630330696303481818	1.00000	10.49648	12.51007	10.72361	13.39857	10.87818	7.44647	79.05775	54.75530	0.44872	15.19179
2018-05-12 21:06:00	359043379931766916	1.00000	10.97501	13.40524	8.90977	13.35085	13.95662	83.90307	37.40885	29.16261	25.55817	63.65769
2018-05-12 21:07:00	3590433799317662394	1.00000	10.94826	11.70891	11.93561	12.90106	10.53892	13.32749	28.46155	49.22869	53.77748	44.57909
2018-05-12 21:08:00	8630330696303482204	0.00000	10.22089	10.22426	10.74555	10.20623	7.08620	17.15846	90.96121	49.09508	79.26855	53.81284
2018-05-12 21:09:00	3590433799317661750	1.00000	10.81833	12.02880	10.23736	12.58207	13.03610	90.11749	72.69712	80.67340	30.09210	34.38161
2018-05-12 21:10:00	359043379931766502	1.00000	6.01464	13.18552	13.40014	12.72805	10.29856	51.57892	39.59381	56.55735	52.04155	78.95997
2018-05-12 21:11:00	8630330696303481222	0.00000	8.61963	6.10460	8.01801	10.71526	9.66512	71.62913	86.35211	34.16725	36.39935	52.88876
2018-05-12 21:12:00	8630330696303481628	1.00000	14.17452	14.64450	6.14875	10.53665	10.59842	98.04867	25.66578	65.26809	28.23803	3.56466
2018-05-12 21:13:00	863033069630348164	1.00000	9.80524	14.48455	11.14676	17.50007	11.51641	4.08812	25.22868	35.97060	8.10992	8.97206
2018-05-12 21:14:00	8630330696303481693	1.00000	11.70344	8.59604	12.25190	12.33321	13.50258	89.98793	57.12265	68.24174	59.27624	13.74822
2018-05-12 21:15:00	359043379931766312	0.00000	14.97676	7.28108	11.42361	9.58547	6.50314	55.90202	83.58834	90.06146	33.80511	61.73406
2018-05-12 21:16:00	863033069630348321	1.00000	8.72061	14.20980	13.72207	12.09976	6.16177	44.93010	88.99467	34.15460	56.08714	28.78710
2018-05-12 21:17:00	8630330696303481610	1.00000	14.53788	11.82231	6.57490	9.86821	12.52072	26.45114	78.89888	15.80224	30.97267	4.96721
2018-05-12 21:18:00	8630330696303481560	1.00000	10.94350	11.92966	7.67175	11.98961	10.70476	22.04540	63.91152	40.98298	77.28748	14.13415
2018-05-12 21:19:00	3590433799317661073	1.00000	11.65761	12.68339	8.97477	11.66877	13.45353	76.21030	65.83274	81.08342	75.65794	10.71551
2018-05-12 21:20:00	3590433799317661446	1.00000	12.21984	14.37731	5.58049	10.68699	14.69819	73.64769	17.18442	68.83134	38.05763	29.30720
2018-05-12 21:21:00	3590433799317661560	0.00000	9.00302	10.28711	11.39358	11.99819	7.23940	61.38850	36.66744	91.06405	91.92546	82.71808
2018-05-12 21:22:00	8630330696303482055	0.00000	6.82225	5.42445	5.82251	12.81449	10.33679	56.13968	2.15645	15.74935	93.45587	46.60496
2018-05-12 21:23:00	8630330696303481636	1.00000	9.68397	9.87989	12.83917	12.28710	9.30005	52.18861	80.29045	71.77201	47.67445	75.22194
2018-05-12 21:24:00	3590433799317661016	1.00000	8.07032	10.09193	12.74565	9.40992	6.64311	97.88770	2.94867	68.05253	43.82423	88.79981
2018-05-12 21:25:00	8630330696303481164	1.00000	7.14867	12.03962	10.23596	12.93379	6.87210	70.87649	76.27157	96.37463	81.83403	40.12396
2018-05-12 21:26:00	8630330696303481784	0.00000	6.71381	9.07342	9.83980	11.14807	0.32053	14.06302	94.22410	14.69153	84.64666	82.50846
2018-05-12 21:27:00	3590433799317661354	1.00000	9.75673	13.44065	12.06517	12.87514	7.79069	42.09089	28.88304	83.19880	56.36266	31.45810
2018-05-12 21:28:00	359043379931766544	0.00000	8.79162	9.17680	9.86348	15.02108	6.63249	20.93570	45.73413	62.98376	51.61388	1.84968
2018-05-12 21:29:00	3590433799317661776	0.00000	6.70313	6.57108	9.39872	12.46189	7.06170	46.15713	95.15058	34.15780	98.48105	52.11439
