latitude	longitude	store_name	code	location	imei
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661370
51.21187	4.25633	Beveren	BE	Europe/Brussels	359043379931766429
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317661701
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303482071
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766783
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	863033069630348453
50.82709	6.9747	Wesseling	DE	Europe/Berlin	863033069630348099
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303481347
-15.675	-38.94722	Canavieiras	BR	America/Bahia	359043379931766197
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766163
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317661131
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	359043379931766684
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303482386
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	863033069630348180
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661883
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303482055
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348263
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317662436
30.21121	74.4818	Malaut	IN	Asia/Kolkata	359043379931766460
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348628
48.52961	12.16179	Landshut	DE	Europe/Berlin	863033069630348289
59.33333	18.28333	Boo	SE	Europe/Stockholm	8630330696303482436
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	3590433799317662204
51.30001	13.10984	Oschatz	DE	Europe/Berlin	3590433799317661974
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	359043379931766445
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303482444
38.91817	-78.19444	Front Royal	US	America/New_York	3590433799317662030
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766700
41.57721	-93.71133	West Des Moines	US	America/Chicago	359043379931766965
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481925
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317662121
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481222
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661586
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	863033069630348891
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348008
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348081
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766155
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	863033069630348347
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348099
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481826
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	3590433799317662402
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348198
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766031
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661396
46.7055	38.2739	Yeysk	RU	Europe/Moscow	3590433799317661537
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661735
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317661123
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317662162
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	359043379931766403
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	863033069630348107
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	359043379931766478
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303482444
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	863033069630348925
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661792
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	863033069630348420
25.92493	73.66633	Sojat	IN	Asia/Kolkata	8630330696303481297
39.32011	-76.51552	Rosedale	US	America/New_York	863033069630348222
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	863033069630348024
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766627
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317662121
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766692
37.95143	-91.77127	Rolla	US	America/Chicago	359043379931766791
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	863033069630348271
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	8630330696303482287
47.30997	8.52462	Adliswil	CH	Europe/Zurich	359043379931766742
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317661537
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348206
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481834
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661651
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	8630330696303481016
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	863033069630348131
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	3590433799317662238
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766114
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661164
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	863033069630348347
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661115
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661065
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481974
34.25	135.31667	Iwade	JP	Asia/Tokyo	863033069630348321
14.46693	75.92694	Davangere	IN	Asia/Kolkata	8630330696303482246
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	8630330696303481065
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317661479
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481354
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	8630330696303481909
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	359043379931766965
44.99012	-123.02621	Keizer	US	America/Los_Angeles	863033069630348008
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303481867
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	359043379931766247
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317662063
4.73245	-74.26419	Madrid	CO	America/Bogota	3590433799317661511
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317661909
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317662451
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661255
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317662303
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348107
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303481974
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766510
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317662337
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	863033069630348859
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303482469
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	359043379931766783
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481396
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766254
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303481776
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766387
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481362
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661107
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348347
53.38333	-0.76667	Gainsborough	GB	Europe/London	3590433799317662386
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	359043379931766502
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317661172
53.19146	-2.52398	Winsford	GB	Europe/London	359043379931766940
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766445
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661826
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303481958
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303481883
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317661347
43.86682	-79.2663	Markham	CA	America/Toronto	359043379931766601
49.820923	18.262524	Ostrava	CZ	Europe/Prague	8630330696303481412
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317662279
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303481834
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348438
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	3590433799317661586
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	359043379931766882
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348305
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317661941
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317661610
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661958
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662287
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317662139
40.58654	-122.39168	Redding	US	America/Los_Angeles	863033069630348628
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	359043379931766288
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766221
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317661594
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348644
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481321
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	359043379931766460
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348149
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348156
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	8630330696303482287
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766296
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481156
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	3590433799317661388
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303482253
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661289
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317661628
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303482311
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	359043379931766817
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303481461
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317662121
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661172
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	359043379931766072
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766619
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348644
50.80019	7.20769	Siegburg	DE	Europe/Berlin	863033069630348842
41.91886	8.73812	Ajaccio	FR	Europe/Paris	3590433799317662212
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303481867
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	3590433799317661974
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661958
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481818
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	3590433799317661321
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	8630330696303482303
11.84962	-86.19903	Jinotepe	NI	America/Managua	8630330696303482469
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	8630330696303481636
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	863033069630348255
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317662212
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661123
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348156
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	863033069630348925
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317661768
23.1959	86.51499	Kenda	IN	Asia/Kolkata	359043379931766734
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	863033069630348123
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317662022
23.29549	113.82465	Licheng	CN	Asia/Shanghai	359043379931766692
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	8630330696303482311
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766791
51.04962	12.1369	Zeitz	DE	Europe/Berlin	3590433799317662386
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303481966
49.88307	-119.48568	Kelowna	CA	America/Vancouver	863033069630348529
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766213
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481180
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303482238
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661222
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	863033069630348941
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	8630330696303481727
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303481230
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	3590433799317661156
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317662063
60.18427	24.95034	Kallio	FI	Europe/Helsinki	359043379931766437
20.88098	75.11937	Parola	IN	Asia/Kolkata	359043379931766338
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661040
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303481388
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303481891
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	863033069630348446
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317661131
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317661057
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303481164
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	863033069630348537
51.65	-0.2	Barnet	GB	Europe/London	863033069630348495
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348065
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303481701
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303482139
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662451
36.06386	4.62744	El Achir	DZ	Africa/Algiers	3590433799317661172
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	3590433799317661776
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	863033069630348735
41.15376	-87.88754	Bourbonnais	US	America/Chicago	8630330696303482279
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	863033069630348875
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766726
41.72063	12.6723	Ariccia	IT	Europe/Rome	3590433799317662303
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481693
47.98372	10.18527	Memmingen	DE	Europe/Berlin	8630330696303482469
41.54566	-71.29144	Middletown	US	America/New_York	8630330696303481651
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	3590433799317661487
39.43534	-84.20299	Lebanon	US	America/New_York	8630330696303482170
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661545
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481123
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661404
40.5576	-74.28459	Woodbridge	US	America/New_York	359043379931766890
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766221
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	359043379931766106
40.93121	-73.89875	Yonkers	US	America/New_York	863033069630348214
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661420
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766569
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481503
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481347
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303481073
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348313
31.84568	-102.36764	Odessa	US	America/Chicago	359043379931766882
41.72063	12.6723	Ariccia	IT	Europe/Rome	8630330696303482204
38.54491	-121.74052	Davis	US	America/Los_Angeles	863033069630348693
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	3590433799317662469
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481446
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	3590433799317661230
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303482030
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317662311
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	359043379931766403
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317661453
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	8630330696303482170
54.58048	16.86194	Ustka	PL	Europe/Warsaw	3590433799317661669
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	8630330696303481206
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661768
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661024
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317661867
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481024
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	359043379931766023
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348248
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766650
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661131
41.47892	-87.45476	Schererville	US	America/Chicago	863033069630348909
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661164
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661552
-30.60106	-71.19901	Ovalle	CL	America/Santiago	863033069630348347
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	863033069630348859
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766627
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481982
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766247
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661149
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317662428
39.71734	-74.96933	Sicklerville	US	America/New_York	359043379931766106
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303481222
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481065
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661644
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481610
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	8630330696303481057
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661826
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303481099
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303481297
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	8630330696303481628
36.06523	-119.01677	Porterville	US	America/Los_Angeles	863033069630348628
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	863033069630348990
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766395
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661594
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481750
9.15093	-79.62098	Chilibre	PA	America/Panama	863033069630348727
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303481073
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317661941
34.31	-2.16	Jerada	MA	Africa/Casablanca	3590433799317661958
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766387
39.46667	141.95	Yamada	JP	Asia/Tokyo	863033069630348792
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661719
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766254
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	863033069630348602
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317662196
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348925
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	863033069630348065
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317661800
8.62261	-70.20749	Barinas	VE	America/Caracas	8630330696303482287
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766783
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348032
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481420
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	359043379931766692
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481610
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766635
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	3590433799317661644
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303481826
45.69558	4.7934	Saint-Genis-Laval	FR	Europe/Paris	8630330696303482402
39.59611	27.02444	Edremit	TR	Europe/Istanbul	8630330696303481123
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	8630330696303481305
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317662139
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766254
5.90702	116.10146	Donggongon	MY	Asia/Kuching	863033069630348610
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317662378
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	8630330696303482253
50.71229	4.52529	Rixensart	BE	Europe/Brussels	8630330696303481693
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	863033069630348933
35.88264	-80.08199	Thomasville	US	America/New_York	3590433799317661271
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317662030
24.41288	76.56719	Aklera	IN	Asia/Kolkata	359043379931766742
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303481818
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	3590433799317661206
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	3590433799317662188
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661982
45.9836	12.70038	Cordenons	IT	Europe/Rome	359043379931766486
14.14989	121.3152	Calauan	PH	Asia/Manila	359043379931766643
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317661461
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482121
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348966
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661800
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	863033069630348552
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303482030
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	863033069630348297
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	863033069630348123
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317661826
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481487
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661743
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766429
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766734
31.84568	-102.36764	Odessa	US	America/Chicago	359043379931766973
9.15093	-79.62098	Chilibre	PA	America/Panama	359043379931766411
45.16024	-93.08883	Lino Lakes	US	America/Chicago	863033069630348362
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	8630330696303481511
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661149
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303482279
42.7392	-84.62081	Waverly	US	America/Detroit	8630330696303481669
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317661131
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766833
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	359043379931766601
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	8630330696303482220
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481446
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	3590433799317661446
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	359043379931766734
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303482105
36.06386	4.62744	El Achir	DZ	Africa/Algiers	8630330696303481198
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766759
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766445
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348917
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661354
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348297
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348750
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	3590433799317661602
42.22718	14.39024	Lanciano	IT	Europe/Rome	8630330696303481354
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661875
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303482071
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303481867
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661396
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	359043379931766064
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303481032
35.61452	-88.81395	Jackson	US	America/Chicago	359043379931766601
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	8630330696303481859
42.16808	-88.42814	Huntley	US	America/Chicago	359043379931766908
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317661768
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766023
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	3590433799317662147
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303481834
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348867
51.39323	0.47713	Strood	GB	Europe/London	359043379931766171
-10.91722	-37.65	Lagarto	BR	America/Maceio	3590433799317662188
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317662097
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482071
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317661073
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	8630330696303482121
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303481461
40.58654	-122.39168	Redding	US	America/Los_Angeles	863033069630348602
5.84752	-5.682	Lakota	CI	Africa/Abidjan	863033069630348958
3.8801	-77.03116	Buenaventura	CO	America/Bogota	359043379931766973
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348560
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481818
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317662022
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	3590433799317661578
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348719
