ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.gm	p.system	p.android.packageinstaller	p.android.settings	p.android.externalstorage	p.android.gms	p.katana	p.browser.provider	p.dogalize	p.simulator	p.google	p.android.vending	p.inputmethod.latin	p.process.gapps	p.notifier	p.olauncher	p.gms.persistent	p.android.defcontainer
2018-05-15 08:24:00	863033069630348180	1.00000	11.52953	9.79459	7.36929	12.21962	14.02972	13.16141	9.56612	19.13260	0.12364	52.72491	41.32655	44.46395	43.43088	76.64787	93.95262	77.24991	1.46705	72.99038	65.26927	46.26592
2018-05-15 08:25:00	3590433799317661511	0.00000	7.77269	10.14003	15.03167	13.74539	11.43234	11.02323	14.25869	23.78856	0.19819	49.10498	33.95379	71.17183	53.01483	96.43375	96.62836	29.62166	70.28612	28.79422	33.69944	37.06741
2018-05-15 08:26:00	863033069630348685	0.00000	11.30018	6.47705	7.35810	7.91387	14.35811	9.01913	8.96682	60.75320	0.01075	45.11096	37.12358	10.94730	55.64457	82.98490	6.94873	65.76124	1.30179	33.24210	31.95099	74.79424
2018-05-15 08:27:00	863033069630348669	1.00000	9.61824	9.00726	9.41046	9.03015	11.10714	12.04425	14.02354	38.65513	0.38383	42.40294	48.84920	49.26241	68.88580	18.10074	73.81072	93.76408	76.52502	63.59547	79.92902	62.59557
2018-05-15 08:28:00	863033069630348891	1.00000	8.08052	6.83581	8.38760	7.18631	10.76315	14.58989	10.13446	82.61886	0.10584	41.67275	59.97383	36.48453	65.36733	38.83515	8.24158	71.18834	0.05469	62.75510	65.79450	93.61394
2018-05-15 08:29:00	863033069630348909	1.00000	15.76382	8.62108	10.70346	8.04313	10.85389	10.30893	5.01138	52.76951	0.02860	67.84692	52.20837	37.49489	70.03085	78.69873	75.91339	58.83407	56.24178	64.49538	27.00775	84.48159
2018-05-15 08:30:00	863033069630348206	0.00000	8.12722	10.01089	10.29012	10.54256	12.83762	13.08117	12.27322	27.45081	0.04084	37.54047	55.78049	69.14622	33.46861	21.46851	47.67227	7.21907	27.76763	98.83985	94.03326	28.68508
2018-05-15 08:31:00	8630330696303482493	1.00000	9.56025	9.26334	9.34557	9.87746	17.17934	15.28184	10.19730	52.67219	0.00355	69.62589	62.96648	60.20284	57.06038	53.55015	4.05304	54.00069	84.59050	81.60814	31.33118	50.19917
2018-05-15 08:32:00	359043379931766205	1.00000	8.52703	12.49372	12.48755	16.08547	11.89914	15.28764	10.99710	69.15253	0.01789	37.46069	55.78275	34.64505	37.76661	53.97498	87.71121	39.83273	44.92861	31.59418	71.88889	56.98595
2018-05-15 08:33:00	863033069630348396	0.00000	10.63247	9.43846	9.05997	7.40986	14.52748	8.12350	11.77409	53.85298	0.03762	44.35140	48.53887	45.97322	47.35007	65.34333	24.12046	78.16956	96.79177	15.81130	96.65669	52.44385
2018-05-15 08:34:00	8630330696303482378	1.00000	13.07090	6.82150	7.82339	8.29068	10.74218	9.58861	5.37467	39.42281	0.05217	32.23532	49.77351	29.65339	55.64750	1.89076	94.96025	78.65914	55.55526	43.99240	12.14636	75.79632
2018-05-15 08:35:00	359043379931766262	0.00000	10.51851	14.32563	8.98619	12.94090	10.77554	13.82415	13.55002	37.94726	0.00140	29.97229	51.64390	66.94082	47.06839	47.47249	16.89488	40.45052	94.22922	23.74359	32.72822	41.58266
2018-05-15 08:36:00	863033069630348735	1.00000	12.97290	7.87972	8.60580	5.35461	14.24946	11.18160	5.14651	51.47941	0.00931	52.35488	48.61321	33.47265	54.91778	95.65697	0.37065	25.71532	17.97337	75.94707	26.28431	0.08947
2018-05-15 08:37:00	863033069630348255	0.00000	8.47490	13.73531	12.15885	11.01432	14.63683	10.22709	11.63214	30.02143	0.00075	62.02173	38.00699	33.61745	50.90104	25.75941	57.57741	30.19573	13.36499	48.52426	28.12087	13.79587
2018-05-15 08:38:00	863033069630348446	0.00000	7.94360	14.62916	12.30676	9.87077	12.09763	15.59818	10.13930	36.35066	0.00229	71.22773	31.24257	38.53161	36.60651	55.14479	15.09390	23.49299	17.50591	24.30699	24.66750	4.70077
2018-05-15 08:39:00	3590433799317661537	1.00000	13.62852	11.34185	7.87475	10.14761	11.95075	9.68537	10.16223	65.56862	0.03177	41.54299	24.50155	47.78083	61.43126	13.99416	34.89724	92.26676	51.30432	24.36099	59.82541	18.50822
2018-05-15 08:40:00	3590433799317661313	0.00000	11.87341	10.20139	8.42069	11.42937	10.78552	8.81408	11.00613	42.41544	0.01857	51.65734	43.59798	43.88682	40.55411	47.07148	29.36004	54.37928	10.80775	82.33301	33.66212	25.83316
2018-05-15 08:41:00	8630330696303481115	0.00000	11.61839	8.53557	7.55912	9.50410	11.73921	13.37650	8.12637	37.32029	0.14262	54.72732	46.06724	47.92279	78.54956	36.40175	64.72670	31.61779	47.78686	29.74218	77.61566	4.86176
2018-05-15 08:42:00	8630330696303482451	1.00000	7.18315	9.15633	10.02804	9.59797	13.33202	9.98176	9.47403	74.56679	0.00631	49.50385	50.15851	57.26326	60.47559	59.98897	66.77459	91.17346	18.35509	12.52108	57.49337	26.25789
2018-05-15 08:43:00	3590433799317662220	0.00000	9.67962	11.11674	9.56849	10.57949	13.56694	12.88489	11.87576	44.13660	0.04876	52.36151	23.89745	60.38162	55.78071	47.93948	60.72853	6.56940	32.11280	11.15203	14.10778	99.22644
2018-05-15 08:44:00	863033069630348008	1.00000	8.83533	8.75025	7.38819	8.60614	13.26992	12.01257	11.05734	48.93625	0.04748	24.09977	41.49483	56.38389	51.25774	99.90357	56.80960	97.61383	54.10386	67.29931	92.49797	33.33088
2018-05-15 08:45:00	8630330696303481305	0.00000	12.06423	13.23502	7.35790	13.36713	13.51213	14.19737	13.27815	34.89257	0.05240	55.90203	39.86141	37.73520	60.80043	91.85269	48.89538	35.98967	78.32839	65.68411	54.60599	3.69743
2018-05-15 08:46:00	863033069630348420	1.00000	14.44982	7.12416	11.55190	3.44012	14.08049	9.83986	6.09328	41.76132	0.14623	71.98959	53.11699	44.40230	37.97369	88.45712	2.45207	87.84764	74.78832	53.73606	35.17562	49.68925
2018-05-15 08:47:00	863033069630348727	0.00000	11.85738	13.95965	10.05923	14.56508	10.88749	13.45603	15.34932	68.53463	0.00062	37.97187	46.52227	51.80707	64.91171	52.66470	17.32440	4.75995	31.96842	34.27469	63.90841	30.44894
2018-05-15 08:48:00	3590433799317661560	0.00000	8.72866	9.60448	9.12670	9.05653	13.41001	10.26554	12.62562	67.17554	0.01564	60.24805	61.45626	43.22312	50.88204	4.65947	94.69851	27.52637	8.23017	35.41147	69.83856	59.77798
2018-05-15 08:49:00	8630330696303482022	0.00000	5.31963	12.64831	8.00686	12.86139	9.50902	13.32993	15.27050	29.35859	0.27192	33.19873	65.57848	53.98430	66.88331	98.08232	69.13335	40.68209	69.09340	92.95009	5.80256	95.95811
2018-05-15 08:50:00	359043379931766825	1.00000	10.62400	8.01085	5.78790	7.36472	12.31521	8.73571	8.55602	38.72183	0.04200	35.10832	42.49559	49.04663	54.06178	45.59326	98.53024	72.75858	69.98082	78.15164	53.57889	0.63696
2018-05-15 08:51:00	8630330696303481867	1.00000	13.54101	10.63580	10.55807	9.00469	12.61237	8.46577	10.02327	27.00848	0.03987	49.44002	58.66399	31.61094	59.95854	11.70512	57.45667	19.64540	52.73254	46.83022	6.08557	90.96605
2018-05-15 08:52:00	863033069630348834	1.00000	9.89484	9.07018	8.42271	7.76198	12.73295	7.83441	8.40547	26.84562	0.04301	62.91434	46.39622	57.92412	45.45346	35.76392	30.07803	86.80551	91.82014	61.19232	11.14750	88.40150
2018-05-15 08:53:00	863033069630348461	1.00000	7.20459	9.08458	12.14496	10.85612	16.22150	14.57128	13.97797	48.27109	0.00375	41.96571	42.54234	39.40269	44.24128	82.31539	86.63905	85.14316	99.15664	54.87128	6.16506	50.62403
2018-05-15 08:54:00	359043379931766437	1.00000	10.58360	10.44130	7.91779	10.34510	12.81792	12.38479	13.77306	32.48144	0.46163	52.65874	45.24733	23.68506	59.54031	38.68800	9.22202	57.76129	71.73542	31.96629	87.34140	30.06156
2018-05-15 08:55:00	8630330696303481636	1.00000	10.02862	7.53578	8.39289	9.98502	12.58688	15.44099	6.84519	53.72559	0.01483	68.37881	76.66883	48.58270	42.64367	22.58776	36.96629	31.56346	63.07920	67.24085	96.70445	88.96386
2018-05-15 08:56:00	3590433799317662022	0.00000	10.46103	10.35848	8.66381	11.84625	12.25922	12.58963	12.30762	43.05323	0.00259	68.93412	46.85765	52.39680	57.02545	63.64843	43.00369	17.02528	45.82624	4.75332	1.78706	53.81101
2018-05-15 08:57:00	8630330696303482352	1.00000	13.13644	5.84968	6.75923	7.09343	10.78636	9.98758	4.52794	51.82426	0.01832	51.16002	41.90459	51.30842	64.94427	8.54761	38.37328	65.90698	34.39649	98.16347	9.23994	30.62667
2018-05-15 08:58:00	8630330696303481297	1.00000	9.16348	6.69571	5.63571	7.33097	14.03152	10.03045	11.63821	59.02506	0.82259	52.90693	32.65780	37.28629	66.11119	66.28537	78.61069	95.28249	60.49597	35.20483	31.49354	62.66060
2018-05-15 08:59:00	8630330696303481578	1.00000	11.24392	10.42884	8.06045	8.43169	13.60015	10.12852	7.70590	39.78435	0.01278	54.84033	49.14859	49.72723	58.83614	45.73981	12.39895	80.39956	71.47998	65.07988	49.56281	73.97422
2018-05-15 09:00:00	8630330696303482410	1.00000	12.37526	8.19761	6.91093	7.88132	12.45679	11.58259	7.31808	54.47839	0.33433	49.62670	33.09828	55.28140	46.45862	54.63852	29.16923	8.14955	38.30535	35.34882	51.72719	19.97173
2018-05-15 09:01:00	8630330696303482238	1.00000	14.36271	9.12834	11.39268	7.28860	14.07640	9.09101	9.40712	55.93816	0.44142	32.57976	39.76390	63.14177	37.24521	15.73902	49.47982	54.99208	62.02368	65.01902	84.99581	19.59456
2018-05-15 09:02:00	8630330696303481008	1.00000	10.33474	6.81077	6.69783	5.82128	13.37391	7.68691	7.72833	51.74571	0.01159	63.56561	41.37249	32.45343	47.19126	26.09906	55.55819	48.74080	90.95664	67.24911	65.30792	83.83478
2018-05-15 09:03:00	8630330696303481073	1.00000	13.07740	11.50855	11.70531	9.05120	14.72726	6.08223	13.20243	45.97527	0.33686	44.90986	65.37539	30.57927	55.62574	29.04532	66.48188	60.08187	69.32485	85.28527	29.80055	35.20820
2018-05-15 09:04:00	863033069630348503	1.00000	13.54667	7.72063	9.05403	4.64806	12.31054	10.00919	6.86550	42.00376	0.06357	16.52793	48.22373	53.93313	63.73409	77.27345	85.46734	65.15921	52.28423	35.97400	48.83150	89.24141
2018-05-15 09:05:00	359043379931766049	0.00000	3.63630	12.43451	15.54255	9.77655	12.62208	14.96849	10.28273	55.23039	0.00196	52.84500	66.05869	65.29955	61.66322	55.77285	29.48628	76.73383	64.71417	37.34526	86.94505	26.99657
2018-05-15 09:06:00	3590433799317662410	1.00000	8.16752	8.78819	8.38457	8.26955	12.92398	10.78807	11.38790	67.34234	0.12349	46.55884	59.67267	26.31202	41.23496	4.98392	79.93379	60.40982	37.52512	43.01540	61.13495	54.36587
2018-05-15 09:07:00	8630330696303481388	1.00000	7.78649	10.45364	10.23215	5.78343	11.59759	15.55516	14.98118	56.81494	0.04405	25.03038	65.03754	39.93612	28.62689	70.23122	63.98200	79.55436	6.15612	16.77124	94.84069	80.57044
2018-05-15 09:08:00	3590433799317662063	0.00000	7.52917	10.34924	15.15263	12.59739	11.70930	13.12884	14.31810	59.11832	0.00102	41.28609	48.05855	54.96816	56.70747	34.08627	36.58826	36.25851	17.47577	8.60697	16.91692	81.83248
2018-05-15 09:09:00	3590433799317662436	1.00000	11.98177	7.69037	8.33760	7.39611	12.79315	8.36215	9.74748	43.49351	0.04621	69.26975	56.75939	45.92040	38.80778	40.84027	61.42157	64.56539	9.90021	84.26124	24.18298	61.86870
2018-05-15 09:10:00	3590433799317661123	1.00000	12.37640	11.02448	7.72056	8.17650	11.63512	12.79043	9.31858	49.77707	0.00456	38.84980	25.40064	32.67226	43.73840	57.74637	90.79288	41.88265	90.44973	66.98903	4.66366	2.77881
2018-05-15 09:11:00	3590433799317661883	0.00000	11.08835	13.32933	11.98406	12.41931	12.46181	14.07224	10.31723	60.49586	0.00079	62.15199	61.54602	39.40692	47.84741	33.81328	50.34194	9.25814	15.46911	15.10362	77.28385	61.39275
2018-05-15 09:12:00	359043379931766452	1.00000	10.40985	11.81342	9.74878	9.33455	11.07139	13.20699	14.14663	51.40629	0.10540	58.64951	35.41356	49.54579	51.33675	64.21429	24.90063	15.13418	19.27612	48.00485	96.97073	35.14908
2018-05-15 09:13:00	3590433799317661446	1.00000	12.55844	9.09085	9.48427	6.69580	14.72051	9.53230	7.61726	35.44118	0.03905	48.91400	46.20166	39.81833	63.91878	58.19318	18.33679	5.88520	5.97335	70.97914	39.73255	27.85012
2018-05-15 09:14:00	8630330696303481305	1.00000	6.90289	8.00515	9.46663	10.62709	16.40210	14.12406	10.62302	37.85352	0.00493	68.92925	39.60635	14.54669	6.37454	60.78133	51.49622	96.33566	81.42973	46.00468	85.68529	36.13968
2018-05-15 09:15:00	863033069630348180	0.00000	8.39227	11.08159	14.66665	11.73135	12.23359	12.31582	12.76117	28.26826	0.00059	53.88245	40.71830	49.80613	30.40134	25.60326	57.66393	39.61201	68.04663	56.22815	92.37185	15.67251
2018-05-15 09:16:00	359043379931766213	0.00000	10.87623	12.78334	5.89664	11.33511	10.99808	9.16093	12.76508	59.21039	0.00148	57.91625	48.50473	49.20775	78.76006	45.52038	92.56737	43.18905	3.03384	35.14920	71.10711	47.57562
2018-05-15 09:17:00	8630330696303482121	1.00000	14.02631	7.54976	9.74334	8.67115	10.57397	7.68493	6.17491	51.64824	0.62139	30.85945	49.13841	45.57140	80.57539	56.65293	14.98229	61.80468	46.38760	0.34015	6.49095	61.66493
2018-05-15 09:18:00	359043379931766353	0.00000	10.32739	11.35483	9.97200	15.67684	11.67089	8.87283	16.48865	51.78076	0.12244	44.90049	35.09263	63.61246	47.73480	14.60817	96.95068	92.62685	79.60144	47.35840	89.98145	19.23656
2018-05-15 09:19:00	8630330696303481024	1.00000	13.04269	11.91242	13.72859	9.12074	15.57041	7.30440	11.08959	43.83937	1.06407	63.10712	44.41714	50.49808	37.68818	48.40557	95.94064	92.71300	42.21147	34.62653	3.36029	17.40984
2018-05-15 09:20:00	3590433799317662378	1.00000	12.01775	12.23710	8.75942	9.39586	11.93509	10.20219	12.37496	16.72918	0.10992	57.32932	68.11040	33.11824	44.12754	30.17782	70.46225	19.17634	27.10961	65.57560	59.69950	2.98164
2018-05-15 09:21:00	3590433799317661313	1.00000	10.30127	6.20847	4.60106	9.20198	11.87547	15.14681	5.60563	35.95144	0.29198	55.53258	45.15035	40.75160	67.97963	57.24095	17.66398	2.54356	87.86323	58.04999	5.05628	36.18730
2018-05-15 09:22:00	359043379931766353	1.00000	9.11511	10.70276	6.14544	8.42745	8.36229	8.67596	9.92805	65.08402	0.01294	32.97359	71.22438	56.44477	35.29768	43.38547	65.65075	11.01775	68.17353	92.42730	68.73297	23.54074
2018-05-15 09:23:00	359043379931766783	0.00000	8.97712	8.58802	7.91152	8.50007	15.57254	13.04089	15.04899	62.99599	0.07591	60.92805	41.49905	40.77955	44.06786	90.15597	71.62858	58.07736	38.99197	77.19034	62.25183	2.89030
2018-05-15 09:24:00	359043379931766957	0.00000	9.02058	8.70513	15.80251	15.67230	12.18895	14.45769	10.93635	76.37663	0.00027	61.48500	73.55726	36.23717	60.65557	87.58693	44.11041	42.52572	35.21195	79.71535	94.96450	30.87602
2018-05-15 09:25:00	359043379931766304	1.00000	12.62689	7.94168	8.86709	9.99284	11.67926	8.00341	10.44656	38.46647	0.49060	31.69908	50.49180	49.07453	54.39529	21.69948	29.40830	46.94737	84.11661	64.83708	83.32534	22.07020
2018-05-15 09:26:00	3590433799317662139	0.00000	7.00211	9.05499	12.09654	14.84386	12.98224	11.73783	15.50124	67.64201	0.00231	36.40221	55.98780	43.78857	41.46991	1.54102	89.90035	12.27025	98.59233	32.18573	94.94102	45.86253
2018-05-15 09:27:00	3590433799317661222	0.00000	8.64723	11.80539	11.94224	10.82278	12.82148	12.39325	9.80182	53.92776	0.00046	57.54760	40.68342	35.75913	64.18473	33.32485	80.22525	54.53050	44.11878	61.16633	99.67522	84.79158
2018-05-15 09:28:00	359043379931766965	1.00000	12.41119	7.95965	8.13490	13.29904	11.40147	12.83886	6.08851	50.05771	0.01814	59.21396	49.65677	55.73790	57.57481	70.40982	66.23161	96.74297	95.51312	71.42439	67.80786	0.78287
2018-05-15 09:29:00	359043379931766213	1.00000	9.41454	13.22497	9.50703	10.76911	10.74849	10.50493	15.23283	27.27812	0.02833	49.86913	33.63047	65.64182	43.00426	62.49360	24.89756	21.62392	24.61835	89.66495	14.05752	51.11597
2018-05-15 09:30:00	8630330696303481370	1.00000	7.10989	6.12661	8.10206	6.31494	12.10677	15.66607	10.43541	58.68089	0.03684	52.30348	74.46482	34.16382	30.06079	57.20243	52.70502	47.17233	94.61154	14.28568	61.96448	78.47196
2018-05-15 09:31:00	3590433799317661735	1.00000	7.35865	5.82859	8.56417	7.31269	15.48423	12.12735	8.24579	42.11580	0.00656	51.45695	35.21546	37.80766	60.83285	43.20970	17.24605	12.70979	9.53132	56.26853	11.94195	98.93459
2018-05-15 09:32:00	359043379931766411	1.00000	9.49285	9.02002	9.48969	8.60946	10.80363	12.86693	15.84956	56.11431	1.58559	57.69039	54.80168	30.70270	31.84221	38.56853	53.13422	2.84476	30.93633	87.60602	33.25961	78.26553
2018-05-15 09:33:00	8630330696303482345	1.00000	11.00347	11.03890	13.24921	2.87435	15.39978	7.31806	7.94425	57.29728	0.07788	36.36756	77.94097	30.13503	41.84990	97.18556	92.69029	98.38600	43.26396	36.68088	33.16661	57.50823
2018-05-15 09:34:00	8630330696303482238	1.00000	12.36185	11.04301	9.14389	9.09111	11.10128	8.79640	7.69060	45.29697	0.08694	34.85115	60.97713	55.70175	71.07225	8.66500	32.96061	46.15347	69.32247	81.72098	14.01478	63.05714
2018-05-15 09:35:00	359043379931766056	0.00000	9.56418	10.98909	12.50502	14.60657	14.64114	10.42526	13.19750	50.12757	0.00093	54.82317	62.12638	47.78184	48.62480	50.10050	89.66962	69.60129	82.40412	77.55565	62.22525	37.27232
2018-05-15 09:36:00	863033069630348883	1.00000	9.13345	7.92523	6.50860	7.78728	11.48165	13.29311	10.54274	34.08690	0.28933	47.10948	49.83440	48.66355	45.30522	75.67576	74.58805	64.51392	30.34241	20.97090	49.53720	88.68374
2018-05-15 09:37:00	359043379931766437	1.00000	10.73217	9.36089	7.64557	10.00980	12.35405	9.77458	10.33515	53.65113	0.01127	50.38538	34.96989	35.26374	30.81439	71.09439	65.96919	15.16558	68.07559	36.60820	45.57786	3.06773
2018-05-15 09:38:00	3590433799317661339	1.00000	8.97067	8.48771	4.19526	10.77532	11.19741	9.51866	10.48782	51.05324	0.02446	61.14767	53.62461	42.89016	37.62742	73.27916	33.78018	22.94942	64.57625	48.37361	70.70901	37.72981
2018-05-15 09:39:00	8630330696303481438	1.00000	12.14569	10.20293	9.72835	11.47803	13.17510	7.07556	10.87660	44.06466	2.04372	35.55299	32.79725	56.83612	63.05855	12.08491	28.95792	9.11436	29.97681	99.12358	24.98207	1.70806
2018-05-15 09:40:00	8630330696303481552	0.00000	10.26527	9.99854	15.18587	12.64399	12.67552	11.04908	12.82067	47.69106	0.00092	51.24883	65.96513	33.84650	33.10643	4.02458	81.43104	95.33857	2.71475	21.02862	41.10687	38.18158
2018-05-15 09:41:00	863033069630348875	0.00000	7.56113	12.65624	11.55176	10.45692	10.77939	15.19058	7.18487	46.68804	0.00060	35.37433	16.08055	41.37411	56.81810	99.39412	69.01945	99.39527	72.56044	11.21956	87.68312	32.31630
2018-05-15 09:42:00	359043379931766205	0.00000	7.34547	9.88160	13.90769	12.53052	11.87829	9.76037	15.31018	52.70998	0.00485	47.47147	36.13050	36.20404	34.51690	65.35740	27.07537	27.14485	61.76402	73.75833	68.10137	8.98413
2018-05-15 09:43:00	359043379931766999	1.00000	9.89784	9.35436	10.05126	6.67949	14.02575	7.31344	11.85707	36.74798	0.06773	51.44444	65.40860	38.18613	19.12569	58.00209	55.79347	51.54122	35.18031	27.01167	75.82813	82.86683
2018-05-15 09:44:00	3590433799317661313	0.00000	9.29844	12.03658	8.68349	11.25613	6.07817	12.47432	11.90673	61.53467	0.00758	46.70681	65.90794	48.73899	35.83121	69.62924	75.18391	45.75418	25.73226	34.73742	50.41236	80.09745
2018-05-15 09:45:00	359043379931766270	0.00000	10.08918	11.18129	14.14608	14.86310	16.42263	10.89686	11.64123	56.46164	0.00089	55.83105	32.90702	43.59523	67.89107	74.54917	28.14047	2.95359	4.74750	56.14251	94.87830	6.84280
2018-05-15 09:46:00	863033069630348123	0.00000	8.17375	11.99554	11.99884	13.66999	12.13025	10.84619	13.87565	50.38452	0.00193	73.39268	59.22681	45.84270	43.49263	5.44200	83.62614	91.03954	36.57278	78.92699	96.03860	31.51731
2018-05-15 09:47:00	3590433799317661867	1.00000	11.20368	6.95365	3.58851	15.67621	10.03555	10.02369	8.46235	44.96159	0.01700	41.35970	24.71625	58.55169	48.84972	85.25582	54.57645	4.03708	76.14728	56.08116	63.20592	40.33563
2018-05-15 09:48:00	8630330696303482253	1.00000	10.80294	7.13013	5.97150	7.66411	13.63966	8.41606	10.97646	52.68197	0.08203	65.41674	68.69016	57.29394	60.62698	93.20504	56.23924	85.56892	76.63199	26.60954	84.24175	44.27265
2018-05-15 09:49:00	8630330696303481412	1.00000	12.05939	7.87884	6.34345	11.09802	8.26268	8.37903	7.05243	50.47946	0.04387	58.44419	51.94975	55.18761	71.69135	67.68666	67.76839	81.92201	41.14291	33.85409	69.23300	56.68953
2018-05-15 09:50:00	863033069630348156	1.00000	8.53334	9.45831	9.41420	10.02419	14.19894	12.33165	10.89432	65.33327	0.00905	54.00781	70.38427	53.02676	53.94795	53.15698	92.54499	13.40282	73.66904	90.14821	79.95385	10.43649
2018-05-15 09:51:00	863033069630348156	0.00000	6.11972	9.28218	13.17147	15.20775	12.99164	14.39045	11.83314	44.78793	0.00048	57.96527	42.25968	57.78331	59.21262	54.42539	81.27102	45.50870	36.80845	6.39132	8.38537	64.83705
2018-05-15 09:52:00	3590433799317661768	0.00000	8.88992	10.82253	14.82364	13.88606	15.49347	14.31378	10.87400	31.54814	0.00042	45.16978	40.78915	55.89686	91.01800	61.11307	48.57819	58.14705	31.26585	93.32199	19.64140	8.83870
2018-05-15 09:53:00	8630330696303481073	1.00000	9.41524	12.40301	11.40263	9.72790	10.74597	7.90590	14.71028	74.66386	0.02793	64.77427	20.19019	41.12527	50.67492	40.05784	48.50970	16.43917	87.57319	73.52935	18.94950	39.11791
2018-05-15 09:54:00	863033069630348131	1.00000	16.48889	7.67323	8.97274	13.42784	9.72432	8.85699	7.48064	29.90158	1.85544	57.92298	60.25321	45.80647	52.30922	80.15842	62.74450	40.37584	70.61219	44.70811	53.15259	11.05636
2018-05-15 09:55:00	8630330696303481461	0.00000	14.10650	11.56041	10.01089	11.70579	11.72542	10.05161	13.38977	25.65682	0.00088	31.30416	41.64772	40.91973	59.95194	82.37366	14.43556	42.31699	78.03922	7.63554	48.00324	92.34218
2018-05-15 09:56:00	863033069630348891	1.00000	13.70108	8.71983	11.30282	9.19148	11.87941	6.20511	7.69484	35.57505	1.17029	47.69466	50.36901	48.86492	54.62546	72.82302	53.36228	47.47962	49.76492	71.91280	8.84676	23.33776
2018-05-15 09:57:00	8630330696303481404	1.00000	13.43490	9.80139	5.17219	16.73189	15.87480	11.63246	10.85824	58.05130	0.10727	54.67767	61.04654	26.73212	45.62853	9.85004	83.28998	25.46476	21.67075	14.92252	78.29009	52.88842
2018-05-15 09:58:00	863033069630348768	1.00000	10.27431	10.37181	7.16150	10.62867	15.05327	12.92022	14.37624	21.04009	0.43461	41.35662	48.77651	36.60630	70.84307	50.74676	80.87070	78.69897	95.02803	94.54880	65.74033	80.12757
2018-05-15 09:59:00	3590433799317661867	1.00000	9.24792	8.47450	7.12488	7.27566	13.26158	12.80136	13.80987	50.93183	0.71222	48.06554	46.70590	46.71929	53.21071	29.21803	16.98993	52.18659	66.68947	68.63002	85.65673	96.74323
2018-05-15 10:00:00	863033069630348966	1.00000	8.28503	8.33636	8.23485	11.29108	13.09310	12.01390	11.79622	42.17269	0.23324	60.32146	62.34263	69.10466	65.92930	15.58410	35.45979	42.93652	76.14380	85.83001	48.90382	39.68014
2018-05-15 10:01:00	8630330696303481875	1.00000	11.96091	9.69568	10.12552	10.87415	12.99099	7.56032	9.87836	48.74087	0.79091	38.92176	64.59270	43.92390	57.84046	66.14437	24.88215	18.22901	96.65769	30.24800	2.12847	27.41588
2018-05-15 10:02:00	863033069630348529	1.00000	9.72102	10.75494	7.88058	6.68469	10.75822	8.00667	11.44616	25.98193	0.00548	41.81178	38.45049	27.65568	60.46827	58.86860	75.14110	89.22163	92.77284	19.58925	70.47433	2.88248
2018-05-15 10:03:00	359043379931766916	1.00000	11.88191	5.89897	7.31999	13.08919	12.54431	7.90736	7.51216	52.05869	0.20008	38.42239	55.41605	28.03058	59.27318	34.72377	38.81457	41.02963	43.76644	44.66617	75.55798	79.39840
2018-05-15 10:04:00	359043379931766643	1.00000	11.74335	8.48794	7.32785	10.11829	12.16159	9.20518	8.31969	33.00195	0.11095	77.93900	54.32981	61.86139	54.71914	25.68210	66.14735	68.15616	74.14786	45.09093	90.23329	23.73141
2018-05-15 10:05:00	359043379931766544	1.00000	9.95137	9.69497	6.15649	11.00508	12.12895	10.45770	9.49259	37.98192	0.00110	36.88680	58.11901	40.66517	60.52972	93.39116	50.47146	86.29254	75.98014	22.60261	67.51683	16.42799
2018-05-15 10:06:00	3590433799317662071	1.00000	12.32588	8.14935	7.84681	8.32257	13.31127	10.33738	6.43134	37.03004	0.03584	60.16522	27.50114	45.85125	29.66457	41.52792	27.13546	12.56896	6.38323	96.94669	37.47437	26.18314
2018-05-15 10:07:00	8630330696303482154	1.00000	12.33958	8.67690	10.33646	2.51806	13.70452	7.77902	6.24551	26.16857	0.00935	58.06625	49.67187	74.66524	49.83454	2.67433	28.99685	65.00389	70.16837	0.83055	91.56502	20.57329
2018-05-15 10:08:00	3590433799317662337	1.00000	15.18354	9.51344	10.63604	11.03732	13.84103	10.38918	11.53472	70.38800	0.09941	85.08218	49.65065	35.73086	53.01729	78.05148	41.67321	82.78413	33.47329	47.04841	93.71036	5.62041
2018-05-15 10:09:00	3590433799317661404	0.00000	14.61418	10.40980	12.68440	10.65741	14.56265	6.21400	10.28998	48.87282	0.59864	40.50674	60.38767	55.83879	26.94649	83.77587	76.44046	47.34424	56.84109	97.19114	37.21633	38.99594
2018-05-15 10:10:00	8630330696303481230	1.00000	9.36671	9.27754	7.66501	3.67392	14.14338	9.91603	6.25426	48.24046	0.00646	69.71408	34.95510	36.50255	49.47720	41.97738	18.67550	83.83685	23.49644	12.53952	95.11346	56.61741
2018-05-15 10:11:00	3590433799317661412	1.00000	11.08193	7.16342	5.12947	12.41552	11.25170	11.40628	7.89038	80.68533	0.01442	66.22451	43.71595	48.60414	23.15920	5.36959	0.59247	46.27471	91.19772	60.51623	16.00809	43.00208
2018-05-15 10:12:00	8630330696303482162	1.00000	8.22765	7.33277	8.60078	9.21768	12.51229	12.02246	13.39984	60.07780	0.48491	45.75904	53.12085	31.07942	31.09661	32.23593	82.42755	77.89973	80.49871	31.84529	99.29122	25.07544
2018-05-15 10:13:00	8630330696303482295	1.00000	5.11313	6.76476	10.51916	6.57145	13.76446	13.18736	13.41448	52.96920	0.01395	36.61297	72.82274	69.30447	38.67469	37.38820	81.88330	23.38890	76.43242	5.03206	67.22063	78.94858
